PING 18.228.24.236 (18.228.24.236) 56(84) bytes of data.
64 bytes from 18.228.24.236: icmp_seq=373 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=374 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=375 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=376 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=377 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=378 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=379 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=380 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=381 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=382 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=383 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=384 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=385 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=386 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=387 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=388 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=389 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=390 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=391 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=392 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=393 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=394 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=395 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=396 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=397 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=398 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=399 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=400 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=401 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=402 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=403 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=404 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=405 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=406 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=407 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=408 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=409 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=410 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=411 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=412 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=413 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=414 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=415 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=416 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=417 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=418 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=419 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=420 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=421 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=422 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=423 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=424 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=425 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=426 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=427 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=428 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=429 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=430 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=431 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=432 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=433 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=434 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=435 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=436 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=437 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=438 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=439 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=440 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=441 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=442 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=443 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=444 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=445 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=446 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=447 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=448 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=449 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=450 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=451 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=452 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=453 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=454 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=455 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=456 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=457 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=458 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=459 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=460 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=461 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=462 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=463 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=464 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=465 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=466 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=467 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=468 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=469 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=470 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=471 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=472 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=473 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=474 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=475 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=476 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=477 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=478 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=479 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=480 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=481 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=482 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=483 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=484 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=485 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=486 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=487 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=488 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=489 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=490 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=491 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=492 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=493 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=494 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=495 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=496 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=497 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=498 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=499 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=500 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=501 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=502 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=503 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=504 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=505 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=506 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=507 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=508 ttl=41 time=326 ms
64 bytes from 18.228.24.236: icmp_seq=509 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=510 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=511 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=512 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=513 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=514 ttl=41 time=326 ms
64 bytes from 18.228.24.236: icmp_seq=515 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=516 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=517 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=518 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=519 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=520 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=521 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=522 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=523 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=524 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=525 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=526 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=527 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=528 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=529 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=530 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=531 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=532 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=533 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=534 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=535 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=536 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=537 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=538 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=539 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=540 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=541 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=542 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=543 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=544 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=545 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=546 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=547 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=548 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=549 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=550 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=551 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=552 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=553 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=554 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=555 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=556 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=557 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=558 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=559 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=560 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=561 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=562 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=563 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=564 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=565 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=566 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=567 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=568 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=569 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=570 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=571 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=572 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=573 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=574 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=575 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=576 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=577 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=578 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=579 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=580 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=581 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=582 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=583 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=584 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=585 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=586 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=587 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=588 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=589 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=590 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=591 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=592 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=593 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=594 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=595 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=596 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=597 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=598 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=599 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=600 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=601 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=602 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=603 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=604 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=605 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=606 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=607 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=608 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=609 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=610 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=611 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=612 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=613 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=614 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=615 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=616 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=617 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=618 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=619 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=620 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=621 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=622 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=623 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=624 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=625 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=626 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=627 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=628 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=629 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=630 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=631 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=632 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=633 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=634 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=635 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=636 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=637 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=638 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=639 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=640 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=641 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=642 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=643 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=644 ttl=41 time=327 ms
64 bytes from 18.228.24.236: icmp_seq=645 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=646 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=647 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=648 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=649 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=650 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=651 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=652 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=653 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=654 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=655 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=656 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=657 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=658 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=659 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=660 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=661 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=662 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=663 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=664 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=665 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=666 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=667 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=668 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=669 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=670 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=671 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=672 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=673 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=674 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=675 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=676 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=677 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=678 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=679 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=680 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=681 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=682 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=683 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=684 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=685 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=686 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=687 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=688 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=689 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=690 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=691 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=692 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=693 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=694 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=695 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=696 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=697 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=698 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=699 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=700 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=701 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=702 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=703 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=704 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=705 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=706 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=707 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=708 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=709 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=710 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=711 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=712 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=713 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=714 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=715 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=716 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=717 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=718 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=719 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=720 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=721 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=722 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=723 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=724 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=725 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=726 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=727 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=728 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=729 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=730 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=731 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=732 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=733 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=734 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=735 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=736 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=737 ttl=41 time=325 ms
64 bytes from 18.228.24.236: icmp_seq=738 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=739 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=740 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=741 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=742 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=743 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=744 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=745 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=746 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=747 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=748 ttl=41 time=324 ms
64 bytes from 18.228.24.236: icmp_seq=749 ttl=41 time=324 ms
